title,author,belongTo,belongToName,id
送法榮師歸吴興榮自清江退院而歸,王洋,json/poet.song.97000.json,全宋词,c6afa2de-3e51-5a6f-a025-f0217c183f4b
贈聞老,王洋,json/poet.song.97000.json,全宋词,55155086-4c8b-5ef9-8194-4f82f9b9f685
留贈道場老慧苦眼疾,王洋,json/poet.song.97000.json,全宋词,263e5d0a-f2fe-52b5-af73-0d26d27d0575
游純房見李叔穎郎中詩因思叔穎聊繼其韻贈淳化禪師,王洋,json/poet.song.97000.json,全宋词,ec969ddf-2805-5ec5-a531-35b47070eb26
遊天聖邂逅正師知藏作詩贈之,王洋,json/poet.song.97000.json,全宋词,75830132-259d-5da1-9fd6-658f0876d05c
贈開先悟老悟老述情三頌自持淡泊不事化緣夜坐舉枯木話二首  其一,王洋,json/poet.song.97000.json,全宋词,755ef1a0-3fe7-5ea4-b473-906858250f1f
贈開先悟老悟老述情三頌自持淡泊不事化緣夜坐舉枯木話二首  其二,王洋,json/poet.song.97000.json,全宋词,14bfadd3-3d6e-5307-aadf-a71f3bcd9ae0
天池贈回老,王洋,json/poet.song.97000.json,全宋词,a8b0744e-a686-57bc-8e3e-272326704ca7
贈後庵顯裕僧,王洋,json/poet.song.97000.json,全宋词,30f9a2dd-8d30-59af-bc42-5041af304edc
元日倦臥書齋聞僧食未敢歌鼓聲作繼以清唱感而戲作,王洋,json/poet.song.97000.json,全宋词,dd02e7fe-f72a-5f86-aa35-87f1529fd410
伯氏自儀真招寶覺師住持以詩促行,王洋,json/poet.song.97000.json,全宋词,e220ed58-e0db-5ae9-8328-0d8aa62db088
送寶覺禪師,王洋,json/poet.song.97000.json,全宋词,30883ae1-1160-5dcc-9c24-56b8274fb41b
過慈感知古闍黎爲童行落髪留飯偶已食不果留,王洋,json/poet.song.97000.json,全宋词,7bb2639a-5924-5659-b7ff-7f695edb36ff
和伯氏別元老贈行,王洋,json/poet.song.97000.json,全宋词,5d1dfe69-a3b5-5991-af6b-fb713d3debf9
留贈太平劉道士,王洋,json/poet.song.97000.json,全宋词,6e0e5dd4-9b19-5a5a-90c1-818e6cbf7992
和贈鄭法師,王洋,json/poet.song.97000.json,全宋词,bc43bb6e-c908-5ac9-8977-feeae70d0635
和贈知宫,王洋,json/poet.song.97000.json,全宋词,6b759ba7-96df-5975-97a4-6caabe2188a2
元夕夜與戎琳殊三老僧對棋琳請作詩賦之,王洋,json/poet.song.97000.json,全宋词,c663b489-40d7-52a4-b1d0-36f7ec942aa5
與長老夜話出故人俞宋護書予至山之日俞書適至書中又相問訊感而賦詩二篇俞郊居婺源草堂蔬圃教子讀書鄉人重之聞近苦目疾殊可念  其一,王洋,json/poet.song.97000.json,全宋词,13d36ffc-41d0-5a4e-8d29-0ea4a6815771
與長老夜話出故人俞宋護書予至山之日俞書適至書中又相問訊感而賦詩二篇俞郊居婺源草堂蔬圃教子讀書鄉人重之聞近苦目疾殊可念  其二,王洋,json/poet.song.97000.json,全宋词,3265886a-6a97-5066-a683-f82f7621c688
得小兒書寄二陳學顔字有楷法,王洋,json/poet.song.97000.json,全宋词,44623624-539b-5d44-97ff-b4e25c371fd0
酒熟未酌鄉人次第固未及伯氏伯氏因失酒以詩謫之謹繼韻解嘲,王洋,json/poet.song.97000.json,全宋词,6c7de8d8-166d-5b12-b457-6e0f0b347ffa
謙仲好古攜酒見過伯氏以詩謝之次韻,王洋,json/poet.song.97000.json,全宋词,434f3336-b7a5-5db3-9cee-dfa227696427
次蘋字韻即事,王洋,json/poet.song.97000.json,全宋词,16bd966c-e458-5bfd-9642-66bc45a5b13f
伯氏再以前韻即事復繼韻,王洋,json/poet.song.97000.json,全宋词,993f462a-5a4d-5b37-9f1d-96bb144d0d33
伯氏以詩投郭謙仲叙未相過之意次韻,王洋,json/poet.song.97000.json,全宋词,4223fb12-fa24-58db-8c46-7f27809ce064
髙民瞻以前韻作詩因酬,王洋,json/poet.song.97000.json,全宋词,9e6e86b6-2532-5084-bf90-10f75f05b573
民瞻再作詩復以前韻酬之,王洋,json/poet.song.97000.json,全宋词,15883291-2200-5565-b773-437b284a69cd
和伯氏德清道中,王洋,json/poet.song.97000.json,全宋词,7fa428f2-f71a-5eba-b1dc-7731b2a0da3c
伯氏臨江使君寄薌林次韻  其一,王洋,json/poet.song.97000.json,全宋词,57cf5b58-88d1-51b9-9ee0-b42cbe1810ba
伯氏臨江使君寄薌林次韻  其二,王洋,json/poet.song.97000.json,全宋词,1498c2e8-aa61-546e-9728-35b55e2390a2
和伯氏二首  其一,王洋,json/poet.song.97000.json,全宋词,377e3c89-e08b-583d-a691-74ee843c0d7b
和伯氏二首  其二,王洋,json/poet.song.97000.json,全宋词,083dffcb-a2a6-5431-839c-25f43522dfd6
次曾吉父韻,王洋,json/poet.song.97000.json,全宋词,2373e76f-dc02-5d99-b381-1b44fbb4601a
曾吉父出示和鄭固道病中詩次韻,王洋,json/poet.song.97000.json,全宋词,72475ed2-f061-5f62-99de-f44fc2f2d601
